timestamp,average_gas,average_light,average_loudness,n_devices,motion?,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,ocupada
2025-12-09 14:50:00,260.05,250.3,3.0,32.0,0.0,25.8,56.9,26.340000000000018,27.86100000000001,0.0,0.0,0.0,7.442153733352135,1
2025-12-09 15:00:00,268.15,244.55,2.95,28.0,0.0,26.875,58.875,26.870000000000022,28.877777777777805,0.0,0.0,0.0,7.442770333125673,1
2025-12-09 15:10:00,272.4,232.05,2.95,33.0,0.0,27.9,60.8,27.41111111111113,29.568888888888928,0.0,0.0,0.0,7.41666760937921,1
2025-12-09 15:20:00,277.65,242.85,2.8,29.0,0.0,28.90909090909091,63.63636363636363,27.73470588235297,29.986470588235328,0.0,0.0,0.0,7.3983751494309,1
2025-12-09 15:30:00,285.1,247.15,2.95,21.0,0.0,29.0,63.92307692307692,27.903000000000024,30.148000000000035,0.0,0.0,0.0,7.409062878838901,1
2025-12-09 15:40:00,274.55,246.45,3.15,24.0,0.0,26.23076923076923,58.07692307692308,26.928000000000026,27.05200000000003,0.0,0.0,0.0,7.445031198961981,1
2025-12-09 15:50:00,270.1,134.85,2.0,9.0,0.0,27.272727272727277,59.09090909090909,27.14555555555558,28.53111111111114,0.0,0.0,0.0,7.422422540598903,0
2025-12-09 16:00:00,268.05,133.8,2.0,12.0,0.0,28.0,58.0,27.48333333333336,29.58500000000004,0.0,0.0,0.0,7.409798471551192,0
2025-12-09 16:10:00,268.8,133.15,2.05,12.0,0.0,28.933333333333334,58.93333333333333,27.6677777777778,30.023333333333365,0.0,0.0,0.0,7.400430482009361,0
2025-12-09 16:20:00,269.95,131.65,2.0,11.0,0.0,29.0,59.8,27.900000000000013,30.23900000000004,0.0,0.0,0.0,7.434549002811827,0
2025-12-09 16:30:00,270.0,131.05,2.05,14.0,0.0,29.0,60.44444444444444,28.016000000000027,30.28000000000003,0.0,0.0,0.0,7.399813882235823,0
2025-12-09 16:40:00,270.7,124.95,2.0,13.0,0.0,29.0,60.90909090909091,28.100000000000037,30.36777777777781,0.0,0.0,0.0,7.418311875441979,0
2025-12-09 16:50:00,271.5,128.1,2.1,11.0,0.0,29.0,61.90909090909091,28.14764705882356,30.4194117647059,0.0,0.0,0.0,7.397141949883823,1
2025-12-09 17:00:00,271.95,127.2,2.1,9.0,0.0,29.0,62.45454545454545,28.19000000000004,30.440000000000023,0.0,0.0,0.0,7.424066806661671,0
2025-12-09 17:10:00,272.45,116.05,2.0,11.0,0.0,29.0,64.0,28.17555555555559,30.484444444444463,0.0,0.0,0.0,7.402691347845669,0
2025-12-09 17:20:00,272.9,109.15,2.0,20.0,0.0,29.0,64.07142857142857,28.25777777777781,30.49111111111113,0.0,0.0,0.0,7.397758549657361,0
2025-12-09 17:30:00,273.75,101.4,2.0,17.0,0.0,29.0,64.84615384615384,28.21800000000004,30.50600000000003,0.0,0.0,0.0,7.399197282462285,0
2025-12-09 17:40:00,273.1,95.1,2.0,24.0,0.0,29.0,65.0,28.36111111111114,30.73777777777782,0.0,0.0,0.0,7.392003618437668,0
2025-12-09 17:50:00,270.8,164.8,2.25,13.0,0.0,29.0,64.08333333333333,28.06100000000002,30.15100000000003,0.0,0.0,0.0,7.41605100960567,1
2025-12-09 18:00:00,260.6,160.9,2.0,19.0,0.0,27.0,64.0,27.258000000000024,28.172000000000036,0.0,0.0,0.0,7.430849404170595,1
2025-12-09 18:10:00,253.7,158.9,2.2,21.0,0.0,27.0,64.66666666666667,26.792000000000023,27.418000000000028,0.0,0.0,0.0,7.447086531540443,1
2025-12-09 18:20:00,256.8,152.2,2.0,20.0,0.0,26.09090909090909,66.81818181818181,26.1777777777778,25.67111111111114,0.0,0.0,0.0,7.45530786185429,1
2025-12-09 18:30:00,257.0,146.1,2.0,21.0,0.0,25.08333333333333,63.833333333333336,25.900588235294133,25.70764705882356,0.0,0.0,0.0,7.469900723161368,1
2025-12-09 18:40:00,254.0,148.95,2.05,23.0,0.0,25.8,72.6,25.91117647058826,26.46529411764709,0.0,0.0,0.0,7.468429537736785,1
2025-12-09 18:50:00,252.25,144.05,2.0,23.0,0.0,25.07692307692308,62.07692307692308,25.918000000000017,26.57900000000003,0.0,0.0,0.0,7.464351325199522,1
