timestamp,average_gas,average_light,average_loudness,n_devices,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,iso_year,iso_week,ocupada
2026-01-20 12:00:00,381.5,70.3,1.95,2.0,30.0,82.0,28.84692307692311,30.971538461538486,0.0,0.0,0.0,7.362817895823512,2026.0,4.0,0
2026-01-20 12:10:00,375.05,67.6,2.0,2.0,30.0,82.0,28.88777777777781,30.95555555555559,0.0,0.0,0.0,7.403513480877054,2026.0,4.0,0
2026-01-20 12:20:00,370.35,111.4,1.95,3.0,30.0,82.0,28.81900000000004,31.09400000000003,0.0,0.0,0.0,7.360557029987204,2026.0,4.0,0
2026-01-20 12:30:00,365.85,125.0,2.1,1.0,30.0,82.0,28.863684210526348,30.983684210526334,0.0,0.0,0.0,7.348636101032126,2026.0,4.0,0
2026-01-20 12:40:00,358.3,124.85,2.0,4.0,30.0,82.0,28.81210526315793,30.990000000000023,0.0,0.0,0.0,7.3599404302136655,2026.0,4.0,0
2026-01-20 12:50:00,352.3,75.8,2.0,3.0,30.0,82.08333333333333,28.72111111111115,30.968888888888912,0.0,0.0,0.0,7.397964082915207,2026.0,4.0,0
2026-01-20 13:00:00,347.55,76.3,1.95,5.0,30.0,82.18181818181819,28.75842105263161,31.002631578947383,0.0,0.0,0.0,7.371039226137358,2026.0,4.0,0
2026-01-20 13:10:00,342.85,116.9,2.05,2.0,30.0,82.0,28.85500000000003,31.022500000000026,0.0,0.0,0.0,7.394675550789668,2026.0,4.0,0
2026-01-20 13:20:00,335.9,82.65,2.05,0.0,30.0,82.0,28.805294117647097,30.9523529411765,0.0,0.0,0.0,7.367956227269666,2026.0,4.0,0
2026-01-20 13:30:00,334.05,110.6,2.05,0.0,30.0,82.0,28.776000000000035,31.07300000000003,0.0,0.0,0.0,7.361995762792127,2026.0,4.0,0
2026-01-20 13:40:00,329.95,92.2,2.05,4.0,30.0,82.0,28.867000000000036,31.12000000000004,0.0,0.0,0.0,7.377821823646283,2026.0,4.0,0
2026-01-20 13:50:00,328.1,98.05,2.0,3.0,30.0,82.0,28.88692307692311,31.20538461538466,0.0,0.0,0.0,7.360968096502896,2026.0,4.0,1
2026-01-20 14:10:00,312.65,87.85,2.0,2.0,30.0,84.0,28.756666666666707,31.008888888888904,0.0,0.0,0.0,7.36179022953428,2026.0,4.0,0
2026-01-20 14:20:00,308.55,81.3,2.0,0.0,30.0,83.07692307692308,28.843000000000032,31.09300000000003,0.0,0.0,0.0,7.364051095370589,2026.0,4.0,0
2026-01-20 14:30:00,306.8,73.3,2.0,2.0,30.0,83.08333333333333,28.903000000000038,31.13200000000004,0.0,0.0,0.0,7.365078761659819,2026.0,4.0,0
2026-01-20 14:40:00,306.5,97.0,2.0,2.0,30.0,83.07692307692308,28.924000000000028,31.09500000000003,0.0,0.0,0.0,7.359734896955818,2026.0,4.0,0
2026-01-20 14:50:00,306.6,91.4,2.0,0.0,30.0,83.18181818181819,28.94111111111114,31.1677777777778,0.0,0.0,0.0,7.361379163018588,2026.0,4.0,0
2026-01-20 15:00:00,306.2,85.7,1.95,2.0,30.0,83.0,28.905000000000022,31.08500000000004,0.0,0.0,0.0,7.3696004933324355,2026.0,4.0,0
2026-01-20 15:10:00,305.75,89.6,2.0,0.0,30.0,83.0,28.880000000000035,31.214444444444485,0.0,0.0,0.0,7.352541232931203,2026.0,4.0,0
2026-01-20 15:20:00,304.6,125.55,2.05,0.0,30.0,83.0,28.951176470588265,31.19352941176475,0.0,0.0,0.0,7.360968096502896,2026.0,4.0,1
2026-01-20 15:30:00,302.05,134.25,2.1,0.0,30.0,83.0,28.83800000000004,31.14900000000004,0.0,0.0,0.0,7.358912763924434,2026.0,4.0,0
2026-01-20 15:40:00,300.75,132.5,2.0,0.0,30.0,83.0,28.842941176470624,31.259411764705927,0.0,0.0,0.0,7.359529363697973,2026.0,4.0,1
2026-01-20 15:50:00,298.4,132.45,2.05,3.0,30.0,83.0,28.83300000000004,31.15100000000003,0.0,0.0,0.0,7.357474031119511,2026.0,4.0,0
2026-01-20 16:00:00,296.25,127.3,2.15,3.0,30.0,83.0,28.86800000000004,31.343000000000032,0.0,0.0,0.0,7.383165688350282,2026.0,4.0,0
